GenomeID	Gene_number
870442	2533
1092127	2533
882432	2533
1019718	2533
1030503	2533
923798	2533
1068236	2533
754386	2533
733176	2533
756478	2533
618448	2533
883762	2533
1038063	2533
1077908	2533
990497	2533
1044597	2533
859570	2533
1032054	2533
1062091	2533
957436	2533
1087594	2533
874246	2533
1036888	2533
935528	2533
898971	2533
904828	2533
644210	2533
465091	2533
893514	2533
1044890	2533
856417	2533
966830	2533
628245	2533
746366	2533
422339	2533
456418	2533
1060865	2533
1097681	2533
1091886	2533
1049312	2533
871147	2533
634230	2533
421329	2533
957847	2533
1057517	2533
938997	2533
904834	2533
939686	2533
887112	2533
1044886	2533
939510	2533
420364	2533
868892	2533
1082435	2533
870230	2533
1032076	2533
991810	2533
1101259	2533
1039846	2533
924833	2533
405624	2533
940186	2533
973731	2533
1023875	2533
1080258	2533
1032724	2533
988329	2533
878175	2533
1049622	2533
1001605	2533
803414	2533
944908	2533
962709	2533
1045223	2533
964456	2533
967260	2533
1070474	2533
1037146	2533
998557	2533
1029367	2533
960628	2533
1087980	2533
896047	2533
428529	2533
1005108	2533
986786	2533
906664	2533
937683	2533
976326	2533
915356	2533
746354	2533
647447	2533
455191	2533
450150	2533
403364	2533
935733	2533
858282	2533
927719	2533
909742	2533
1062093	2533
931956	2533
956106	2533
869467	2533
1087466	2533
1079737	2533
863903	2533
1071036	2533
1075584	2533
989862	2533
880303	2533
1040839	2533
1074895	2533
862786	2533
892634	2533
1094901	2533
877004	2533
1067718	2533
1090142	2533
874027	2533
1073574	2533
413732	2533
977000	2533
1029618	2533
927854	2533
1104027	2533
947749	2533
1034118	2533
1058601	2533
915155	2533
1017959	2533
902569	2533
1062781	2533
1042430	2533
858952	2533
905663	2533
895307	2533
991207	2533
1008812	2533
1027018	2533
1077796	2533
1045145	2533
936902	2533
1091023	2533
1078030	2533
929994	2533
795068	2533
400087	2533
445773	2533
922537	2533
976970	2533
1016615	2533
1044225	2533
912195	2533
420646	2533
863142	2533
1075457	2533
965935	2533
881154	2533
1082833	2533
1071060	2533
864316	2533
1053490	2533
959151	2533
1052393	2533
880188	2533
871445	2533
886997	2533
1063105	2533
861671	2533
1038134	2533
773489	2533
951932	2533
949956	2533
853442	2533
1077241	2533
887036	2533
874376	2533
991569	2533
972834	2533
803281	2533
655582	2533
408273	2533
384466	2533
486431	2533
506572	2533
953646	2533
1087508	2533
1007686	2533
670309	2533
467923	2533
1044240	2533
979928	2533
1063371	2533
1004770	2533
680612	2533
761738	2533
889268	2533
857778	2533
961933	2533
414142	2533
877272	2533
1083119	2533
1002629	2533
994992	2533
990038	2533
1030354	2533
855260	2533
971872	2533
966597	2533
854454	2533
503527	2533
506495	2533
1044746	2533
1012253	2533
1010455	2533
931544	2533
1080924	2533
877689	2533
876672	2533
908416	2533
854428	2533
870482	2533
1001777	2533
747603	2533
607243	2533
734941	2533
432249	2533
463681	2533
388662	2533
446598	2533
429748	2533
404632	2533
1078779	2533
959975	2533
982200	2533
915800	2533
917980	2533
1027221	2533
1038505	2533
1081127	2533
732554	2533
743907	2533
942744	2533
1103322	2533
982913	2533
1033315	2533
1074920	2533
931494	2533
883602	2533
903227	2533
1051724	2533
987897	2533
791235	2533
422867	2533
1070698	2533
1069209	2533
1067492	2533
1034263	2533
1061265	2533
1055143	2533
1018274	2533
1104106	2533
859589	2533
634515	2533
411795	2533
381429	2533
503453	2533
503906	2533
933704	2533
1014143	2533
1023010	2533
1001785	2533
1047792	2533
881779	2533
958262	2533
957654	2533
892775	2533
628512	2533
404165	2533
974493	2533
955760	2533
1012221	2533
870361	2533
984413	2533
1039094	2533
861537	2533
904069	2533
766096	2533
1036697	2533
1028302	2533
998677	2533
987088	2533
861790	2533
643908	2533
399244	2533
986083	2533
410636	2533
926226	2533
1101054	2533
1065108	2533
1044086	2533
656219	2533
1048652	2533
891072	2533
912579	2533
652176	2533
950685	2533
420432	2533
401640	2533
453456	2533
371467	2533
384175	2533
1019077	2533
415769	2533
427486	2533
976566	2533
902512	2533
861540	2533
1087664	2533
856117	2533
858244	2533
704520	2533
450974	2533
448559	2533
495553	2533
1080073	2533
1014013	2533
1003800	2533
777291	2533
401180	2533
445202	2533
448846	2533
492625	2533
875031	2533
907793	2533
762390	2533
371773	2533
443919	2533
376483	2533
443863	2533
489587	2533
469374	2533
859387	2533
881095	2533
987120	2533
1041021	2533
908808	2533
605083	2533
443997	2533
1017140	2533
1069608	2533
1026537	2533
962471	2533
1035406	2533
947382	2533
680940	2533
684334	2533
963693	2533
963997	2533
607935	2533
1047921	2533
969390	2533
1077094	2533
941710	2533
1096173	2533
1044230	2533
924543	2533
1088051	2533
912308	2533
986085	2533
623725	2533
1034133	2533
1003623	2533
1002434	2533
1062637	2533
1093709	2533
1045694	2533
915060	2533
906830	2533
857678	2533
1010802	2533
869687	2533
1047441	2533
854245	2533
1052192	2533
974744	2533
1061197	2533
908746	2533
852567	2533
1021424	2533
987783	2533
896796	2533
942607	2533
974216	2533
967426	2533
1032944	2533
887715	2533
650467	2533
725250	2533
759600	2533
670636	2533
674215	2533
641903	2533
647785	2533
767001	2533
407231	2533
466199	2533
410996	2533
414104	2533
1099394	2533
975382	2533
987925	2533
1104009	2533
1043545	2533
1061340	2533
1082637	2533
953606	2533
983049	2533
494033	2533
499066	2533
499414	2533
504324	2533
954625	2533
1078302	2533
1016461	2533
926453	2533
1074101	2533
935901	2533
423361	2533
1090211	2533
964278	2533
932521	2533
890817	2533
956023	2533
646563	2533
461105	2533
501851	2533
505050	2533
506396	2533
858464	2533
379334	2533
504939	2533
1039553	2533
1064540	2533
891972	2533
1092450	2533
1052429	2533
1015027	2533
869348	2533
897788	2533
906601	2533
794227	2533
939723	2533
951993	2533
970321	2533
1098603	2533
885041	2533
856814	2533
741529	2533
746738	2533
908986	2533
1090994	2533
1048743	2533
1042041	2533
1093481	2533
731619	2533
440065	2533
967666	2533
909109	2533
1064178	2533
1015441	2533
1056426	2533
469441	2533
994855	2533
940866	2533
1076869	2533
1064875	2533
430547	2533
940460	2533
913872	2533
1039763	2533
754131	2533
630370	2533
894957	2533
892826	2533
986764	2533
853510	2533
894455	2533
905142	2533
1025049	2533
853609	2533
867798	2533
1014818	2533
865636	2533
1038416	2533
960765	2533
964552	2533
968151	2533
929262	2533
962550	2533
917664	2533
1029284	2533
944928	2533
464200	2533
901973	2533
926554	2533
1022414	2533
1086679	2533
976084	2533
914284	2533
1038727	2533
683307	2533
646348	2533
415826	2533
433346	2533
500891	2533
1064663	2533
1045711	2533
1016640	2533
1029764	2533
857172	2533
656849	2533
678049	2533
370574	2533
883795	2533
858067	2533
873119	2533
927082	2533
1016575	2533
1040206	2533
921860	2533
1037226	2533
641853	2533
440921	2533
400638	2533
446751	2533
383200	2533
492284	2533
858626	2533
951398	2533
969011	2533
903707	2533
856991	2533
883072	2533
953545	2533
1090053	2533
867374	2533
945779	2533
977507	2533
740864	2533
460809	2533
987633	2533
1054894	2533
876343	2533
424924	2533
451305	2533
421098	2533
493269	2533
494436	2533
993937	2533
491220	2533
469246	2533
1042303	2533
887825	2533
1090847	2533
927197	2533
748947	2533
392859	2533
390325	2533
491349	2533
492616	2533
506529	2533
857079	2533
941367	2533
872911	2533
1028662	2533
952444	2533
1049885	2533
887279	2533
931040	2533
442022	2533
879952	2533
871070	2533
878992	2533
1054087	2533
863398	2533
940138	2533
987692	2533
940131	2533
948774	2533
735435	2533
803992	2533
767267	2533
428099	2533
375506	2533
496414	2533
963262	2533
948576	2533
752578	2533
893381	2533
941347	2533
917852	2533
946377	2533
1090261	2533
1100227	2533
1096440	2533
878206	2533
1082558	2533
891017	2533
1062784	2533
613372	2533
797724	2533
733101	2533
745281	2533
679628	2533
409392	2533
491387	2533
495231	2533
891616	2533
924428	2533
946845	2533
950591	2533
960760	2533
920097	2533
971807	2533
1022959	2533
919369	2533
1005918	2533
960302	2533
1046272	2533
984211	2533
637824	2533
775742	2533
929826	2533
975745	2533
881215	2533
709098	2533
1091604	2533
1001688	2533
639444	2533
852595	2533
932278	2533
1029870	2533
1070032	2533
919205	2533
855384	2533
901664	2533
974326	2533
951778	2533
1077490	2533
869019	2533
875673	2533
1044608	2533
999311	2533
923921	2533
935344	2533
1063145	2533
965086	2533
868123	2533
1019169	2533
1044440	2533
1052017	2533
954765	2533
920056	2533
941684	2533
894923	2533
1028205	2533
1075106	2533
1005752	2533
966281	2533
1091757	2533
898565	2533
434473	2533
501869	2533
853781	2533
919122	2533
699393	2533
865246	2533
974117	2533
936932	2533
1092927	2533
973058	2533
958513	2533
921885	2533
766819	2533
779855	2533
632029	2533
420836	2533
491070	2533
491169	2533
498340	2533
872122	2533
956082	2533
1025857	2533
973180	2533
864055	2533
1025823	2533
937956	2533
1068833	2533
1027060	2533
878997	2533
752167	2533
428277	2533
427014	2533
450215	2533
502642	2533
503665	2533
943086	2533
1079913	2533
940160	2533
626741	2533
430016	2533
1037316	2533
899104	2533
960718	2533
852027	2533
1008790	2533
877736	2533
913718	2533
1045799	2533
1020925	2533
794469	2533
394005	2533
465605	2533
440476	2533
465443	2533
465349	2533
389509	2533
397689	2533
387323	2533
442789	2533
390109	2533
404934	2533
488494	2533
500731	2533
502105	2533
503498	2533
935550	2533
922873	2533
980919	2533
1004255	2533
1035816	2533
1092557	2533
1040586	2533
913856	2533
717709	2533
1027497	2533
1082593	2533
973525	2533
1076733	2533
856538	2533
970451	2533
1078455	2533
937916	2533
861126	2533
873099	2533
1024977	2533
974271	2533
899724	2533
794934	2533
754770	2533
394818	2533
458858	2533
426476	2533
401242	2533
432611	2533
500707	2533
501132	2533
880172	2533
875891	2533
693462	2533
382702	2533
427305	2533
504243	2533
506367	2533
1104022	2533
1017517	2533
970905	2533
982533	2533
870434	2533
620827	2533
637107	2533
391951	2533
498389	2533
941755	2533
983229	2533
931684	2533
932067	2533
754687	2533
456556	2533
973458	2533
897304	2533
688341	2533
996532	2533
989228	2533
1086124	2533
948153	2533
997670	2533
741138	2533
1013167	2533
1086969	2533
1020872	2533
895197	2533
393857	2533
853850	2533
939664	2533
1097411	2533
915607	2533
963158	2533
392831	2533
498049	2533
871491	2533
888937	2533
1043817	2533
901191	2533
796956	2533
787369	2533
465896	2533
438230	2533
453131	2533
426354	2533
506306	2533
469321	2533
888059	2533
896346	2533
1047213	2533
893492	2533
955561	2533
1000888	2533
690915	2533
924267	2533
867510	2533
938289	2533
936921	2533
932952	2533
853118	2533
870144	2533
1071512	2533
617372	2533
684980	2533
451153	2533
440865	2533
404654	2533
486359	2533
502045	2533
506226	2533
469404	2533
947649	2533
1047018	2533
880555	2533
917890	2533
1100147	2533
876254	2533
1068060	2533
998934	2533
871858	2533
410678	2533
430711	2533
442808	2533
937333	2533
890295	2533
931711	2533
1051239	2533
429327	2533
1012721	2533
1075967	2533
1007164	2533
875082	2533
638688	2533
1004308	2533
1040192	2533
893976	2533
1096816	2533
1036865	2533
952096	2533
1066642	2533
1030128	2533
1104219	2533
884255	2533
748098	2533
691947	2533
416278	2533
464682	2533
492453	2533
972276	2533
397626	2533
891225	2533
948308	2533
1094362	2533
934232	2533
930723	2533
655700	2533
1039276	2533
956651	2533
1058403	2533
948593	2533
728185	2533
719812	2533
463657	2533
448278	2533
492735	2533
504247	2533
504802	2533
1048861	2533
1091813	2533
382586	2533
507042	2533
934252	2533
878628	2533
959517	2533
949328	2533
948056	2533
775392	2533
409290	2533
468140	2533
491269	2533
505936	2533
930526	2533
904348	2533
782517	2533
874792	2533
945990	2533
1016373	2533
1067342	2533
428013	2533
499169	2533
980841	2533
390168	2533
954163	2533
944950	2533
463829	2533
995543	2533
857425	2533
938581	2533
910070	2533
985002	2533
448459	2533
1037148	2533
1052567	2533
422735	2533
1019406	2533
1093961	2533
390836	2533
1063227	2533
973016	2533
372215	2533
496515	2533
469417	2533
880742	2533
971704	2533
983708	2533
1052084	2533
1100296	2533
883721	2533
1047100	2533
1015090	2533
897600	2533
1048263	2533
949339	2533
414282	2533
1072019	2533
1025745	2533
869026	2533
401678	2533
1035453	2533
953118	2533
889674	2533
1094559	2533
875789	2533
948503	2533
981566	2533
982809	2533
387633	2533
492392	2533
935081	2533
1071834	2533
924268	2533
1046201	2533
1062452	2533
975738	2533
1014241	2533
1010169	2533
945348	2533
1068823	2533
852477	2533
872565	2533
643427	2533
452018	2533
425861	2533
402876	2533
395950	2533
491235	2533
1073703	2533
966928	2533
932343	2533
496531	2533
974405	2533
944352	2533
388665	2533
899449	2533
895155	2533
1043695	2533
934312	2533
907387	2533
1070455	2533
865730	2533
1053101	2533
1012214	2533
1077681	2533
1014223	2533
998932	2533
909489	2533
1066886	2533
432883	2533
1017279	2533
974282	2533
991854	2533
881627	2533
971029	2533
773821	2533
1080361	2533
1047566	2533
976012	2533
1004749	2533
976555	2533
898988	2533
732660	2533
373694	2533
434696	2533
411201	2533
420460	2533
445762	2533
504043	2533
971098	2533
912278	2533
1053142	2533
610029	2533
405925	2533
500951	2533
919306	2533
1077064	2533
1015272	2533
867309	2533
885889	2533
1086421	2533
1012565	2533
910400	2533
1063506	2533
986024	2533
883969	2533
902255	2533
801768	2533
1018527	2533
1044543	2533
1086793	2533
951571	2533
742119	2533
1009456	2533
893961	2533
1055611	2533
929714	2533
1027783	2533
908528	2533
1062485	2533
941490	2533
1069387	2533
1008099	2533
917753	2533
870196	2533
660852	2533
773386	2533
491281	2533
503518	2533
1101779	2533
1092906	2533
968331	2533
1001192	2533
1099411	2533
1010549	2533
1065202	2533
445315	2533
417372	2533
399098	2533
506546	2533
920132	2533
980615	2533
909431	2533
1006639	2533
894150	2533
886993	2533
920332	2533
615070	2533
1048918	2533
1033251	2533
1065934	2533
921396	2533
924748	2533
997688	2533
1032194	2533
907341	2533
924473	2533
920631	2533
1019952	2533
724190	2533
421314	2533
410467	2533
409327	2533
458209	2533
386165	2533
492722	2533
970136	2533
1101311	2533
963337	2533
899731	2533
1024604	2533
883412	2533
766633	2533
781713	2533
506635	2533
892653	2533
1025013	2533
922395	2533
874379	2533
1050262	2533
949730	2533
975110	2533
685336	2533
1053831	2533
975369	2533
981804	2533
1000378	2533
1025001	2533
1052527	2533
874197	2533
1059851	2533
996078	2533
798737	2533
392577	2533
447606	2533
503822	2533
898757	2533
958670	2533
912469	2533
754571	2533
877192	2533
990776	2533
875810	2533
1046305	2533
924078	2533
1037653	2533
944982	2533
979244	2533
957422	2533
683713	2533
694976	2533
731943	2533
624949	2533
425583	2533
371998	2533
491345	2533
503548	2533
1055435	2533
1051370	2533
979400	2533
500436	2533
924186	2533
1066728	2533
966661	2533
1101048	2533
998051	2533
875071	2533
734512	2533
746585	2533
1007868	2533
935969	2533
1039686	2533
689474	2533
1091048	2533
971909	2533
956844	2533
876893	2533
865516	2533
956883	2533
927813	2533
945176	2533
989053	2533
895754	2533
702419	2533
441981	2533
467561	2533
388035	2533
501368	2533
501626	2533
1052428	2533
1095833	2533
892456	2533
973191	2533
1055655	2533
1102581	2533
944331	2533
1065206	2533
1037768	2533
895926	2533
710291	2533
436527	2533
462805	2533
501263	2533
469249	2533
1041795	2533
1076900	2533
1001613	2533
945379	2533
1075345	2533
960333	2533
1051968	2533
884879	2533
730048	2533
855088	2533
952524	2533
863881	2533
1066096	2533
961241	2533
625941	2533
442086	2533
491056	2533
492721	2533
508599	2533
469364	2533
1052563	2533
893050	2533
1096547	2533
416430	2533
890953	2533
1065273	2533
630418	2533
506109	2533
468703	2533
863723	2533
1081899	2533
872942	2533
499265	2533
501701	2533
968429	2533
918089	2533
1023639	2533
965633	2533
974655	2533
973261	2533
741806	2533
627385	2533
445193	2533
453137	2533
451538	2533
879711	2533
1005484	2533
979992	2533
937549	2533
917044	2533
859180	2533
769350	2533
431348	2533
441047	2533
385182	2533
435371	2533
491288	2533
503587	2533
946950	2533
1018244	2533
949322	2533
959174	2533
1072012	2533
887439	2533
1044106	2533
614537	2533
648105	2533
987421	2533
978435	2533
1004561	2533
952903	2533
933194	2533
957320	2533
1094614	2533
744226	2533
457106	2533
424662	2533
1093811	2533
1048296	2533
1064397	2533
944857	2533
880164	2533
893320	2533
1098348	2533
860860	2533
994705	2533
926813	2533
614670	2533
656556	2533
682191	2533
724090	2533
456521	2533
496205	2533
498910	2533
502723	2533
1021013	2533
959637	2533
867547	2533
869856	2533
1072374	2533
1032719	2533
964054	2533
983712	2533
951451	2533
1018734	2533
999486	2533
874411	2533
729939	2533
772149	2533
427911	2533
387394	2533
489702	2533
951667	2533
939775	2533
1083086	2533
1047665	2533
877312	2533
1055720	2533
1060660	2533
972941	2533
1075083	2533
877422	2533
729174	2533
1048118	2533
394562	2533
1036595	2533
863643	2533
987055	2533
982293	2533
921650	2533
933913	2533
442742	2533
974990	2533
995499	2533
934001	2533
1001282	2533
759004	2533
430763	2533
394014	2533
922991	2533
1043876	2533
1052050	2533
855205	2533
964718	2533
1074376	2533
905053	2533
1004416	2533
1099918	2533
1029881	2533
637397	2533
432835	2533
445898	2533
441777	2533
504879	2533
1069908	2533
895430	2533
1068334	2533
1050926	2533
1009179	2533
759409	2533
459594	2533
456112	2533
384523	2533
492764	2533
1104243	2533
1045173	2533
916717	2533
994270	2533
892557	2533
987306	2533
957775	2533
1085961	2533
944343	2533
743775	2533
1027528	2533
961002	2533
1056261	2533
1079333	2533
962661	2533
724273	2533
619896	2533
455119	2533
457567	2533
425677	2533
503851	2533
957223	2533
1102844	2533
1031019	2533
970094	2533
947394	2533
639945	2533
640406	2533
372680	2533
485052	2533
485074	2533
485325	2533
485331	2533
485673	2533
499249	2533
1082971	2533
1038409	2533
865403	2533
926269	2533
939943	2533
863727	2533
891409	2533
895243	2533
945878	2533
469133	2533
974886	2533
1006357	2533
927318	2533
955062	2533
1058811	2533
1029714	2533
904645	2533
1086039	2533
662854	2533
674455	2533
705632	2533
504250	2533
506655	2533
507009	2533
999835	2533
951252	2533
1045988	2533
491300	2533
504771	2533
1096058	2533
949720	2533
865099	2533
668227	2533
1062690	2533
1061973	2533
437919	2533
423381	2533
397730	2533
497823	2533
498079	2533
979212	2533
997283	2533
948960	2533
918939	2533
759496	2533
790058	2533
382280	2533
413912	2533
382141	2533
374726	2533
896493	2533
1015879	2533
1047684	2533
880241	2533
1047755	2533
1026639	2533
1062028	2533
888754	2533
768620	2533
641252	2533
699980	2533
683064	2533
1091442	2533
900392	2533
971263	2533
1082823	2533
1086184	2533
986939	2533
855739	2533
383750	2533
1076570	2533
1078559	2533
1008517	2533
884337	2533
947384	2533
677873	2533
411382	2533
392883	2533
378943	2533
389970	2533
383071	2533
491399	2533
492411	2533
502616	2533
502631	2533
502703	2533
502725	2533
503459	2533
503571	2533
503629	2533
503686	2533
503715	2533
504839	2533
504871	2533
504874	2533
506938	2533
468644	2533
468633	2533
1068709	2533
992886	2533
888328	2533
912268	2533
407013	2533
1053909	2533
1040706	2533
893731	2533
886392	2533
854524	2533
963520	2533
1098921	2533
877266	2533
1055986	2533
980307	2533
1058904	2533
662519	2533
462157	2533
410952	2533
494064	2533
918525	2533
974505	2533
934239	2533
924981	2533
1092548	2533
923175	2533
859163	2533
618017	2533
915280	2533
441684	2533
504082	2533
1008361	2533
1031671	2533
866609	2533
676325	2533
440246	2533
373499	2533
1066139	2533
1060089	2533
992032	2533
1003005	2533
867511	2533
711352	2533
489131	2533
496669	2533
904881	2533
463096	2533
506659	2533
1051483	2533
1075545	2533
496509	2533
963205	2533
1097651	2533
946572	2533
916316	2533
873494	2533
879816	2533
903292	2533
655037	2533
864864	2533
1074850	2533
876817	2533
1054283	2533
1070062	2533
1036997	2533
389729	2533
1034842	2533
1073837	2533
1047461	2533
465967	2533
453415	2533
858622	2533
874059	2533
967738	2533
371951	2533
398573	2533
949981	2533
994831	2533
1103075	2533
1046858	2533
930453	2533
1023220	2533
898073	2533
1006159	2533
962124	2533
994435	2533
385691	2533
918359	2533
879472	2533
999159	2533
426215	2533
1013249	2533
864621	2533
990391	2533
928353	2533
1052808	2533
993550	2533
933131	2533
1047011	2533
758723	2533
707347	2533
393068	2533
405196	2533
378197	2533
401101	2533
416571	2533
501457	2533
503542	2533
978462	2533
990407	2533
981315	2533
946211	2533
965435	2533
702274	2533
1016634	2533
934126	2533
902138	2533
718093	2533
730228	2533
380136	2533
1059969	2533
1044788	2533
1068596	2533
496116	2533
977466	2533
1040933	2533
883579	2533
1042459	2533
1017997	2533
873060	2533
885790	2533
890239	2533
880884	2533
1058239	2533
873926	2533
1031318	2533
989003	2533
985675	2533
874455	2533
901710	2533
436742	2533
411269	2533
497537	2533
870019	2533
994493	2533
883585	2533
964612	2533
1036536	2533
1091033	2533
895794	2533
913806	2533
637070	2533
401548	2533
375334	2533
493142	2533
501340	2533
1001881	2533
1031185	2533
983963	2533
1049128	2533
940762	2533
935116	2533
905370	2533
733608	2533
406147	2533
466972	2533
1082151	2533
892309	2533
986278	2533
1049407	2533
1000541	2533
957015	2533
863161	2533
1029823	2533
987058	2533
956580	2533
912911	2533
961084	2533
987732	2533
1079521	2533
997131	2533
934856	2533
491356	2533
1097853	2533
972439	2533
871768	2533
1025317	2533
859918	2533
457270	2533
415132	2533
386993	2533
487507	2533
492775	2533
494057	2533
506139	2533
1093240	2533
931395	2533
1060055	2533
933176	2533
1055103	2533
1079169	2533
875568	2533
856099	2533
1023205	2533
715118	2533
784066	2533
400981	2533
386827	2533
425798	2533
506265	2533
469345	2533
1000721	2533
1060935	2533
1042737	2533
708827	2533
408768	2533
434114	2533
1043051	2533
980493	2533
1057407	2533
604963	2533
692896	2533
418475	2533
431657	2533
379208	2533
371400	2533
1070405	2533
939297	2533
1005233	2533
1044435	2533
753477	2533
412434	2533
394071	2533
417630	2533
488534	2533
878341	2533
1030772	2533
1027180	2533
937320	2533
924587	2533
448624	2533
503549	2533
506382	2533
1052153	2533
446093	2533
1076725	2533
1093066	2533
1026469	2533
1056632	2533
1036362	2533
963616	2533
930780	2533
677017	2533
415699	2533
422200	2533
1002918	2533
1063080	2533
1023943	2533
1086085	2533
934116	2533
1097213	2533
924183	2533
1094711	2533
1047446	2533
1049698	2533
1081705	2533
1034387	2533
891938	2533
1095248	2533
1050770	2533
973595	2533
1052080	2533
923803	2533
770466	2533
676341	2533
791423	2533
388050	2533
423725	2533
869723	2533
868078	2533
619533	2533
1025340	2533
1007832	2533
1074072	2533
1024314	2533
885589	2533
1033043	2533
878915	2533
647594	2533
709704	2533
457381	2533
410405	2533
488472	2533
925639	2533
962744	2533
982896	2533
943402	2533
908637	2533
1074433	2533
1050677	2533
653109	2533
1051910	2533
1034779	2533
868281	2533
734147	2533
496131	2533
929290	2533
927590	2533
1044023	2533
922562	2533
925269	2533
743768	2533
727642	2533
751968	2533
766187	2533
495623	2533
504961	2533
506587	2533
469079	2533
975214	2533
902326	2533
1096402	2533
748474	2533
494217	2533
1075392	2533
909090	2533
941897	2533
682532	2533
665498	2533
429318	2533
876031	2533
999798	2533
883042	2533
1015259	2533
1025452	2533
858902	2533
939065	2533
881907	2533
988313	2533
915738	2533
953381	2533
1069898	2533
928130	2533
862482	2533
657278	2533
657816	2533
389308	2533
435000	2533
449887	2533
451268	2533
497021	2533
1048272	2533
1069350	2533
432808	2533
953361	2533
929722	2533
1079797	2533
939833	2533
782194	2533
1098823	2533
1018930	2533
991610	2533
878286	2533
895246	2533
878825	2533
907775	2533
1102807	2533
923896	2533
739688	2533
1010820	2533
941208	2533
1044180	2533
926425	2533
1075934	2533
1073407	2533
1101358	2533
874584	2533
861193	2533
1100778	2533
1089461	2533
933455	2533
857681	2533
862112	2533
972487	2533
1100669	2533
995392	2533
424673	2533
391013	2533
381840	2533
393063	2533
495707	2533
496655	2533
1058448	2533
950378	2533
934628	2533
1058645	2533
1024217	2533
1080450	2533
1012427	2533
881020	2533
676948	2533
717580	2533
861984	2533
867341	2533
975285	2533
975346	2533
1070196	2533
933798	2533
857970	2533
909338	2533
855106	2533
917681	2533
852593	2533
733471	2533
710981	2533
762658	2533
616711	2533
439487	2533
429082	2533
433575	2533
491142	2533
503652	2533
881468	2533
937563	2533
873917	2533
975701	2533
1007671	2533
909470	2533
893698	2533
1040727	2533
972407	2533
492293	2533
496545	2533
1002022	2533
1010106	2533
1054201	2533
889804	2533
1012803	2533
645384	2533
702601	2533
442112	2533
1067319	2533
884664	2533
936711	2533
936092	2533
993466	2533
856823	2533
1014997	2533
959159	2533
911281	2533
1022539	2533
1050164	2533
983385	2533
917022	2533
1047490	2533
1072317	2533
911421	2533
931564	2533
714614	2533
634927	2533
625995	2533
465681	2533
372355	2533
497112	2533
501971	2533
503620	2533
1057022	2533
938055	2533
890896	2533
1055665	2533
1074952	2533
949808	2533
1057525	2533
967395	2533
1070846	2533
1065712	2533
704787	2533
897622	2533
1021034	2533
386145	2533
963397	2533
989342	2533
904081	2533
374481	2533
484642	2533
375230	2533
504776	2533
1071421	2533
1097542	2533
1074179	2533
1095840	2533
1014061	2533
1080876	2533
924048	2533
1049379	2533
925919	2533
875549	2533
1073799	2533
905745	2533
1096409	2533
711992	2533
956084	2533
1013839	2533
886085	2533
869198	2533
486751	2533
993339	2533
489025	2533
1050447	2533
915628	2533
1099023	2533
917396	2533
1011919	2533
961802	2533
941960	2533
1027439	2533
898223	2533
1101133	2533
892720	2533
757571	2533
771465	2533
426585	2533
434970	2533
494042	2533
503611	2533
505941	2533
987726	2533
1042763	2533
1084628	2533
396641	2533
426240	2533
391724	2533
436849	2533
941510	2533
999436	2533
1031109	2533
1035551	2533
990532	2533
384989	2533
486439	2533
875374	2533
856603	2533
963214	2533
1041879	2533
1073158	2533
996998	2533
1014453	2533
918935	2533
789956	2533
641571	2533
426291	2533
450120	2533
393435	2533
489442	2533
1035100	2533
948126	2533
418421	2533
949815	2533
1074312	2533
874104	2533
1063018	2533
876453	2533
988035	2533
962627	2533
617106	2533
774573	2533
643074	2533
444263	2533
1025495	2533
999676	2533
864787	2533
983285	2533
907231	2533
750693	2533
655827	2533
1100831	2533
972216	2533
968431	2533
1046524	2533
914281	2533
887322	2533
1037590	2533
945261	2533
1023485	2533
1014717	2533
701276	2533
452835	2533
441550	2533
432628	2533
492785	2533
504095	2533
923465	2533
892441	2533
987503	2533
866889	2533
989861	2533
1069507	2533
681866	2533
484899	2533
1033902	2533
957178	2533
1081493	2533
1073210	2533
1040657	2533
1092079	2533
1040139	2533
1044004	2533
1085420	2533
874188	2533
450473	2533
411073	2533
1067549	2533
1064946	2533
995757	2533
1016831	2533
383695	2533
489019	2533
491133	2533
503451	2533
1075807	2533
946818	2533
373846	2533
469299	2533
1026642	2533
981374	2533
928587	2533
880231	2533
959528	2533
727494	2533
656938	2533
790606	2533
449926	2533
463143	2533
508632	2533
1069795	2533
970167	2533
852765	2533
968532	2533
958000	2533
443098	2533
398416	2533
491097	2533
469297	2533
1020891	2533
1011963	2533
997460	2533
952764	2533
945390	2533
944379	2533
1008461	2533
983165	2533
1002097	2533
965752	2533
705520	2533
739613	2533
425585	2533
1041465	2533
1040698	2533
988540	2533
872310	2533
786596	2533
489489	2533
495986	2533
871270	2533
878554	2533
1026916	2533
930932	2533
1068307	2533
985001	2533
953423	2533
935624	2533
925328	2533
965180	2533
995388	2533
1091983	2533
1044825	2533
774067	2533
661979	2533
679663	2533
762660	2533
633533	2533
413008	2533
371345	2533
506543	2533
901075	2533
1096510	2533
1086034	2533
904705	2533
652772	2533
695664	2533
444090	2533
418374	2533
404625	2533
459122	2533
432834	2533
390266	2533
406355	2533
494204	2533
904996	2533
1103931	2533
1042385	2533
898133	2533
878582	2533
1019126	2533
889623	2533
504756	2533
1103767	2533
909931	2533
715631	2533
1009318	2533
1024800	2533
894247	2533
1015760	2533
1078158	2533
439726	2533
436380	2533
891173	2533
886158	2533
1027019	2533
868177	2533
924590	2533
938529	2533
1037668	2533
