GenomeID	Copies_16S
4383890	6
4372202	6
4339313	6
1654888	6
2329025	6
3193253	6
4373793	6
4419546	6
4419544	6
1566898	6
1757573	6
2282343	6
1854370	6
2851069	6
4349538	6
163482	6
2054730	6
4418510	6
3864862	6
4344189	6
2869263	6
4333853	6
1688164	6
4331355	6
2935335	6
2603849	6
1668148	6
2377504	6
4333188	6
3998379	6
4358858	6
4301532	6
4416566	6
2137110	6
3700142	6
2824258	6
4395675	6
2687172	6
1533837	6
4052091	6
4336580	6
2686588	6
2679741	6
2679739	6
2809384	6
4425366	6
3746606	6
2809381	6
4471568	6
4433600	6
2901229	6
4471133	6
4355727	6
4355726	6
4355729	6
4471131	6
4095651	6
3474078	6
4408908	6
3989093	6
3989047	6
2377894	6
3204240	6
3204239	6
4433826	6
4419366	6
1606193	6
4360847	6
3840003	6
3155187	6
2744153	6
2958972	6
1876905	6
3038600	6
4351516	6
4297877	6
1811486	6
4077365	6
4427346	6
3097122	6
4095703	6
3474126	6
4353546	6
3708877	6
4372575	6
4465351	6
2053794	6
1720888	6
4264461	6
3095734	6
4349574	6
4412601	6
4414531	6
4453828	6
4334895	6
1676524	6
4267642	6
1717535	6
4373304	6
4258262	6
2415326	6
4459830	6
4461280	6
2262036	6
4345846	6
4475948	6
4451325	6
1772210	6
4380078	6
1907168	6
3353507	6
2353617	6
2185267	6
3232642	6
4335501	6
2128898	6
2128903	6
4385581	6
3124385	6
3457678	6
4396784	6
3729638	6
4079535	6
1523735	6
2724220	6
3611646	6
251040	6
4412576	6
3806680	6
3260982	6
3049414	6
3354559	6
4377303	6
2808143	6
4467353	6
4352636	6
4371596	6
4346231	6
4452105	6
4480930	6
4454682	6
1691139	6
3377380	6
3998383	6
2824260	6
1714050	6
4433638	6
4447737	6
2860577	6
3430937	6
2809378	6
2809379	6
2331078	6
3686744	6
3686747	6
4420177	6
4364296	6
4463087	6
4471567	6
4394108	6
4463086	6
2331086	6
4125677	6
3004861	6
4385471	6
4471852	6
4471132	6
4425365	6
4425367	6
4394107	6
4394112	6
3019782	6
2707606	6
1923855	6
4338699	6
4338700	6
4450320	6
4408907	6
2532175	6
1585920	6
2634755	6
4433825	6
2417326	6
1845755	6
2327231	6
2100367	6
1977926	6
1750493	6
2638335	6
2638341	6
4360664	6
3230680	6
4450327	6
4367878	6
4479559	6
4427350	6
1799851	6
4338708	6
4192103	6
2125760	6
2125764	6
2874883	6
1880659	6
3609569	6
4356152	6
3985023	6
4333583	6
4422169	6
3402232	6
4330868	6
2638021	6
3371435	6
2572736	6
3698348	6
4390503	6
2135042	6
4383446	6
4363119	6
1774093	6
1592639	6
4385623	6
4338590	6
1677525	6
4402496	6
2256193	6
4380494	6
1654866	6
4349950	6
4391413	6
4333819	6
3641681	6
2574630	6
4111150	6
4343990	6
2482498	6
1907170	6
1907167	6
1801917	6
3275568	6
4326398	6
4383883	6
4483599	6
3049581	6
4395461	6
4373799	6
3693176	6
2596105	6
2673264	6
4410414	6
4289142	6
4272358	6
4475258	6
4340375	6
164754	6
3762545	6
4482042	6
4402721	6
3788228	6
4472922	6
4352182	6
4359038	6
2482418	6
3994860	6
4319214	6
2822753	6
4387240	6
3625294	6
1999514	6
1616430	6
1508372	6
4410563	6
2420904	6
4372353	6
4346630	6
4395670	6
3732586	6
4376455	6
4471129	6
4428655	6
3204241	6
1770296	6
2255785	6
4428656	6
1918382	6
2470556	6
2185215	6
4095650	6
3474084	6
4379280	6
4408905	6
2532179	6
2532178	6
2532177	6
1585921	6
1585911	6
4418465	6
3881977	6
4348741	6
4348740	6
2664219	6
1779659	6
3234304	6
3045345	6
1986664	6
3047777	6
4467548	6
4048873	6
3369881	6
2616318	6
4467872	6
4352871	6
3594612	6
4313941	6
3978334	6
3708876	6
4456920	6
4192104	6
4471857	6
4471864	6
2642544	6
4371000	6
4328451	6
4394513	6
4345208	6
4393522	6
4382966	6
4363928	6
4093641	6
4455254	6
2986750	6
3006290	6
4404019	6
2134882	6
4055042	6
2820077	6
4333939	6
4337526	6
4462579	6
3991136	6
3353497	6
4412977	6
4481702	6
4371722	6
4395464	6
4406823	6
1782698	6
3093295	6
2412496	6
4194970	6
2426407	6
4347799	6
3550042	6
4232768	6
2650637	6
4151019	6
4069129	6
4415083	6
2015032	6
2059673	6
1604557	6
270666	6
1958613	6
3403071	6
1961207	6
4429791	6
3806682	6
4399063	6
4377095	6
3659814	6
3134532	6
4351385	6
1751751	6
2935330	6
4371592	6
2819433	6
2624097	6
1860108	6
2308541	6
1533833	6
4406024	6
4334260	6
4052089	6
4480614	6
2901227	6
1585914	6
1796545	6
3686742	6
2121573	6
3004864	6
3768333	6
3641101	6
4352869	6
4461300	6
1539476	6
1507567	6
4273413	6
4439392	6
4444482	6
3004862	6
3898649	6
2901234	6
4425371	6
2389189	6
3474077	6
4338696	6
4408912	6
4408911	6
1585910	6
2634757	6
4385389	6
4347569	6
1585913	6
4347653	6
2377893	6
2417336	6
3620434	6
3030851	6
4347529	6
4334023	6
4471648	6
3190725	6
4382470	6
3187363	6
3546047	6
1891916	6
4310155	6
4365699	6
1822565	6
4211777	6
3176281	6
4396956	6
4396962	6
2034126	6
4379288	6
3708872	6
3941598	6
3474192	6
4381785	6
2710767	6
3785401	6
4460472	6
4412769	6
4350511	6
3684650	6
1812648	6
3829802	6
4326158	6
2911371	6
4477287	6
2185269	6
3870442	6
3826183	6
1782701	6
3275565	6
2412477	6
2816367	6
3880874	6
4347803	6
4416032	6
4462586	6
3646703	6
2953167	6
3815602	6
3831537	6
4345132	6
2817228	6
3788230	6
1961212	6
3260984	6
3889564	6
4160581	6
3678352	6
4257773	6
4405668	6
2808139	6
4430301	6
3096659	6
4242680	6
4403309	6
3754935	6
2379747	6
2687170	6
2860581	6
2860579	6
1776717	6
4406027	6
2679737	6
3686749	6
2378675	6
3932288	6
4436132	6
4480611	6
4355730	6
4428657	6
4394113	6
4394105	6
4463089	6
3868282	6
2712799	6
4427868	6
4326662	6
4394106	6
1918381	6
1923856	6
2453379	6
1585912	6
3969811	6
4379278	6
4408910	6
2532184	6
1703078	6
3117593	6
4428833	6
4385469	6
2481558	6
4385470	6
4433824	6
3690322	6
3880233	6
4456911	6
4456865	6
2792227	6
3182366	6
4475990	6
3583100	6
3036920	6
2387040	6
1622025	6
4425836	6
4362412	6
4450050	6
4436820	6
4479024	6
4374521	6
4383229	6
3160839	6
2299563	6
4030830	6
4434712	6
4475947	6
3085979	6
3370122	6
1968608	6
4403478	6
2044799	6
4446591	6
2263354	6
2816365	6
4370374	6
4353534	6
1609331	6
4337545	6
4446618	6
1950977	6
3036018	6
4429714	6
4397882	6
1772802	6
2168197	6
2800179	6
4434817	6
3429732	6
3377376	6
4434262	6
4480313	6
1923847	6
2453381	6
4338703	6
4408909	6
4339063	6
4348739	6
3880554	6
1541691	6
4471848	6
4471851	6
4385390	6
4347567	6
2326865	6
2377361	6
1854471	6
2656770	6
4360846	6
3998517	6
3369884	6
4392659	6
2209958	6
4338709	6
2842612	6
4328448	6
2712943	6
4474655	6
2650348	6
2668666	6
4422686	6
4463336	6
4379121	6
4453804	6
1654481	6
4370304	6
3870443	6
2494338	6
4342631	6
4373800	6
1775283	6
4352842	6
3498182	6
4442541	6
2343964	6
4474758	6
4360785	6
1661299	6
4453948	6
1546791	6
4344181	6
3206761	6
2096480	6
4420813	6
4356584	6
4356299	6
2859974	6
3929407	6
4348312	6
4457775	6
4052092	6
3430938	6
3430934	6
3932324	6
4332018	6
3468942	6
3746604	6
2809383	6
3898644	6
4329451	6
4480312	6
4394110	6
4449171	6
1703079	6
2634756	6
4418466	6
4417346	6
3696724	6
2221818	6
2466389	6
4471849	6
3117238	6
4134438	6
4417216	6
4335773	6
4350031	6
3529387	6
4048868	6
4471643	6
3675202	6
3207186	6
4154671	6
1667285	6
3441669	6
4349914	6
4467449	6
4284130	6
2975868	6
2894861	6
4449504	6
4416448	6
3698584	6
4404397	6
2488746	6
4359303	6
4337695	6
1575503	6
4372576	6
4357950	6
4440644	6
4452505	6
3232985	6
4418222	6
4340511	6
4401328	6
2975754	6
1652865	6
2236378	6
2822201	6
4386831	6
2381408	6
1958801	6
4329018	6
3337619	6
4344848	6
3491079	6
4413627	6
3976052	6
4475950	6
4324825	6
3207325	6
4466468	6
4212522	6
4419456	6
1503678	6
1917430	6
4190317	6
1581854	6
4381893	6
1729772	6
4473107	6
4473111	6
3292237	6
1848564	6
3507747	6
2182418	6
4370682	6
4416029	6
2195164	6
3085004	6
4356708	6
4467515	6
4344558	6
4462418	6
1801967	6
3741524	6
3222678	6
2185270	6
3233432	6
1525146	6
4335507	6
4406826	6
4361367	6
4302957	6
3826179	6
2781767	6
3275560	6
4373797	6
4329955	6
3693174	6
2596106	6
4353532	6
4377572	6
4232777	6
3729646	6
4478086	6
1512777	6
3638830	6
2970373	6
4447074	6
3232411	6
4405542	6
4374698	6
4376474	6
2923487	6
3021781	6
3440973	6
2016625	6
3621591	6
2658170	6
2466278	6
4428538	6
2679743	6
4427970	6
4095656	6
4095648	6
4476176	6
4394109	6
3171896	6
4449173	6
4471855	6
4347570	6
3117234	6
1854474	6
2876944	6
4392661	6
3176733	6
3562987	6
3319311	6
4399951	6
4458480	6
4381205	6
3625400	6
4370282	6
1921617	6
1843197	6
4362828	6
4363289	6
4347457	6
3849441	6
3970423	6
1724178	6
4275384	6
2275777	6
4476903	6
1682410	6
4445173	6
4447494	6
2964501	6
4388283	6
4351573	6
4325826	6
3882917	6
4369193	6
3661156	6
1996561	6
4461072	6
4371319	6
3907729	6
4064584	6
2671125	6
4476798	6
1546784	6
3201990	6
2860576	6
4445728	6
4376452	6
4334262	6
1585916	6
1541800	6
3595982	6
2679744	6
3004863	6
2524277	6
4480910	6
3768335	6
2901232	6
4463091	6
4449170	6
3691420	6
3880556	6
2127007	6
2127017	6
4430724	6
4313448	6
1900228	6
4381202	6
4371639	6
2074663	6
4410032	6
4456371	6
4479025	6
4039894	6
4374520	6
4340574	6
4460453	6
2682600	6
4392843	6
3064115	6
3292246	6
1772207	6
1884465	6
3274722	6
4311657	6
4477280	6
4438327	6
3197843	6
2718827	6
2494340	6
1548126	6
3052117	6
2403117	6
3275563	6
4424461	6
2478759	6
2816366	6
4194977	6
4194971	6
3693179	6
2306289	6
3972249	6
1516269	6
4144604	6
4383940	6
1721234	6
2505253	6
2176885	6
2781463	6
3599594	6
4405544	6
4371321	6
4355245	6
2239461	6
4476799	6
1523811	6
1661335	6
3851488	6
4442509	6
2658172	6
4385679	6
4352915	6
2624095	6
2809385	6
4427973	6
3768332	6
2901230	6
4324915	6
1918383	6
4379283	6
4417344	6
3560245	6
4365697	6
2355778	6
4338697	6
1703081	6
3989057	6
3204243	6
4428141	6
3030854	6
3880236	6
3880231	6
3117241	6
3117240	6
3117236	6
3117233	6
1854475	6
3077214	6
4475067	6
2713635	6
2622914	6
2209956	6
4440145	6
2822575	6
1777309	6
2496845	6
4282793	6
3941604	6
2712940	6
4375822	6
2650341	6
3759407	6
4345843	6
3746356	6
4365473	6
4456369	6
2986746	6
1621812	6
4443699	6
2868078	6
4324488	6
4350908	6
2964500	6
4377534	6
2427512	6
3233427	6
2718829	6
3655160	6
2005284	6
4335505	6
4406825	6
4406824	6
4446596	6
2439416	6
4472161	6
4194972	6
4385575	6
4479897	6
4307242	6
4366858	6
1721240	6
3537728	6
4415076	6
4445190	6
4360620	6
3815961	6
2697254	6
2728956	6
4402722	6
2923491	6
4024312	6
2396133	6
4187123	6
1953120	6
4358148	6
4434265	6
4364301	6
3117591	6
4471853	6
4347571	6
1854472	6
1827898	6
4202720	6
3474133	6
3474129	6
4347580	6
3809877	6
4439834	6
3465328	6
2563778	6
4370556	6
4369740	6
2042470	6
4459744	6
4342053	6
3702914	6
4459687	6
4451326	6
4451324	6
2470586	6
2005286	6
3535019	6
2816373	6
2816369	6
2128896	6
3693172	6
2426396	6
4360095	6
4458597	6
2969405	6
3413016	6
4469127	6
2112806	6
2280815	6
4335423	6
4243538	6
3048801	6
1929613	6
3898642	6
4456995	6
4394111	6
2507378	6
4454589	6
3708879	6
3744851	6
1765589	6
3809878	6
3031511	6
4342993	6
2712939	6
2712935	6
3169829	6
3331205	6
3277420	6
4346603	6
2005285	6
3037041	6
4347801	6
1652144	6
3050708	6
1888678	6
1614072	6
3881513	6
2687167	6
1829464	6
1854467	6
2570412	6
1698714	6
4381199	6
4165147	6
4380430	6
4483796	6
2816371	6
4337543	6
4375991	6
2291524	6
2683504	6
1661255	6
4438924	6
3929422	6
2679745	6
1923848	6
3044015	6
1854468	6
4154675	6
2674568	6
3154465	6
1857487	6
1923987	6
3306075	6
4379123	6
4468748	6
2446304	6
3000915	6
4408212	6
4408585	6
4335422	6
4448513	6
2935332	6
2624101	6
3768336	6
1638179	6
1923981	6
4357947	6
4456372	6
4481109	6
4378053	6
4383453	6
566390	6
590979	6
4408906	6
4065020	6
4469893	6
3295480	6
4342990	6
163779	6
4383343	6
4333602	6
4402564	6
4380727	6
3513664	6
4401245	6
2429253	6
4483071	6
3124388	6
3891811	6
4340519	6
4379115	6
4347805	6
2780220	6
1854466	6
4096486	6
4386916	6
4376476	6
3717759	6
4477205	6
2147011	6
2182411	6
4335426	6
1546793	6
2936181	6
3017222	6
3494350	6
4398476	6
2003886	6
4484116	6
4411756	6
1782702	6
2216069	6
4469773	6
4342994	6
4396625	6
2252395	6
1535394	6
4453529	6
2690428	6
1779668	6
4407618	6
2023733	6
3825053	6
4483070	6
2126360	6
3319310	6
4415423	6
564707	6
592489	6
3438058	6
3377377	6
4474757	6
4463430	6
4425729	6
4425734	6
4300075	6
2209961	6
847960	6
850686	6
849274	6
845319	6
842545	6
847991	6
847320	6
844405	6
844078	6
848701	6
843498	6
842840	6
842754	6
851464	6
847735	6
840038	6
851353	6
845797	6
841145	6
845603	6
845211	6
848559	6
844015	6
841387	6
850398	6
2389192	6
1923851	6
850360	6
849207	6
843958	6
840302	6
842682	6
848517	6
844816	6
4479404	6
845480	6
4358546	6
4358542	6
4358543	6
4358544	6
167825	6
359080	6
357821	6
950761	6
1008203	6
1074490	6
1066441	6
1016865	6
1040871	6
936524	6
1103829	6
750529	6
1080511	6
755839	6
1039128	6
645018	6
1095376	6
760610	6
412677	6
507362	6
508049	6
306010	6
354084	6
321172	6
346465	6
306319	6
354864	6
341454	6
353298	6
330229	6
326106	6
330123	6
346356	6
331940	6
319368	6
340880	6
330149	6
343905	6
325117	6
342736	6
322040	6
336512	6
312928	6
337510	6
328613	6
323813	6
308668	6
313845	6
331354	6
320846	6
331777	6
326103	6
328922	6
333318	6
353507	6
338499	6
337800	6
310736	6
341968	6
311935	6
354951	6
351060	6
303958	6
319750	6
339276	6
318469	6
340593	6
355395	6
309792	6
344822	6
322299	6
341308	6
314519	6
351459	6
344410	6
327995	6
354543	6
330108	6
342461	6
309673	6
127412	6
126192	6
124311	6
126170	6
122706	6
123090	6
126013	6
125584	6
117647	6
125598	6
122476	6
115637	6
122777	6
115978	6
116261	6
116230	6
122257	6
121701	6
126790	6
116157	6
118249	6
115919	6
119117	6
120083	6
125093	6
126312	6
118958	6
121697	6
125408	6
123593	6
121105	6
120547	6
119411	6
126313	6
117437	6
117274	6
115957	6
118930	6
117852	6
117025	6
127169	6
123843	6
121647	6
127480	6
125015	6
120654	6
124963	6
120516	6
120517	6
118582	6
120251	6
126221	6
125285	6
123703	6
117445	6
125593	6
116022	6
126092	6
127036	6
121347	6
118181	6
125453	6
120848	6
119578	6
119638	6
125200	6
121793	6
118991	6
120352	6
126637	6
119475	6
118558	6
127370	6
125037	6
127684	6
126547	6
124306	6
123008	6
120212	6
123230	6
125400	6
121471	6
122332	6
121604	6
119613	6
116992	6
117619	6
117142	6
120610	6
127740	6
120407	6
116675	6
126700	6
124641	6
119378	6
124887	6
116463	6
118723	6
127756	6
119176	6
117779	6
116183	6
121907	6
126004	6
123046	6
126728	6
126458	6
118754	6
116068	6
126404	6
126272	6
120569	6
121098	6
119571	6
125180	6
121244	6
123412	6
125799	6
120292	6
124357	6
126956	6
123799	6
115935	6
117047	6
125358	6
126807	6
124841	6
118094	6
126035	6
127836	6
121058	6
118216	6
122821	6
118020	6
117440	6
117441	6
117692	6
122387	6
126607	6
120411	6
123556	6
124206	6
120369	6
127062	6
123572	6
116845	6
126400	6
124890	6
124416	6
118023	6
125695	6
118910	6
127134	6
125206	6
118133	6
125314	6
125165	6
117151	6
119292	6
118388	6
119188	6
118077	6
116683	6
117841	6
122826	6
122573	6
1070699	6
355378	6
336541	6
303910	6
315368	6
328321	6
321488	6
4379286	6
845723	6
4484933	6
4484934	6
4484935	6
4091929	6
4404485	6
1795137	6
3746305	6
1608611	6
4436189	6
310271	6
4377299	6
4475763	6
4391197	6
4367134	6
4456149	6
1767173	6
4334989	6
4471178	6
4359697	6
4370376	6
2340822	6
1923982	6
347239	6
2134881	6
4375826	6
2886214	6
148782	6
3717611	6
4370411	6
3620169	6
4182247	6
1625571	6
4324722	6
4389553	6
3699348	6
2353641	6
3126997	6
4377995	6
3620167	6
4384729	6
2546845	6
4466373	6
3649785	6
1936793	6
4250459	6
4443774	6
4220091	6
4338577	6
4042728	6
3605416	6
4316367	6
3584131	6
4393172	6
128205	6
2490582	6
2851801	6
2497623	6
4433604	6
3998377	6
2137114	6
4396623	6
2552935	6
4281840	6
2732243	6
4400417	6
3619117	6
4391524	6
4350828	6
2657424	6
2272198	6
4481470	6
2696416	6
3388920	6
3214205	6
3802983	6
2768955	6
3008791	6
4353548	6
2680246	6
3424196	6
4429304	6
4452713	6
4464899	6
4459911	6
3812960	6
1602206	6
4421127	6
2887851	6
4439548	6
4400416	6
3040580	6
3434087	6
4334271	6
2057221	6
2397793	6
4471343	6
2673411	6
4429298	6
4455552	6
4456916	6
4422655	6
4231980	6
4375441	6
4476113	6
3090441	6
3192018	6
4030169	6
3409150	6
4333105	6
4465911	6
2656769	6
3151357	6
4328541	6
2929072	6
4418515	6
1562242	6
2202751	6
4484115	6
4357937	6
2732238	6
3615621	6
1728564	6
2192265	6
1550750	6
4419572	6
4375437	6
2272194	6
4371594	6
3273742	6
1507581	6
4334019	6
3872919	6
2939326	6
1709884	6
2198353	6
4452708	6
2676486	6
4376209	6
4421055	6
3978337	6
3791959	6
4334274	6
4475845	6
2880329	6
4351580	6
4166224	6
3860165	6
4185343	6
4352639	6
1877319	6
4029519	6
1877315	6
2616319	6
4370130	6
4365060	6
4330059	6
3752804	6
3235294	6
1749073	6
4351384	6
4327434	6
4404491	6
3729414	6
4232548	6
4421047	6
4457121	6
2636452	6
4346664	6
4327941	6
4324570	6
4446234	6
4396800	6
4328572	6
4475846	6
1780503	6
1643415	6
1507590	6
4331283	6
4418513	6
4454208	6
4396953	6
3062669	6
4432084	6
4387929	6
2657426	6
3162652	6
4404486	6
4334021	6
2532202	6
4335218	6
4475468	6
2750395	6
3698683	6
4371364	6
3400357	6
4388865	6
3069954	6
3438465	6
3815607	6
4409890	6
4421579	6
4463536	6
2157500	6
3288994	6
4344003	6
2209959	6
4368619	6
4406719	6
4465261	6
2500771	6
2073202	6
1513352	6
4345794	6
3415439	6
609718	6
705696	6
607744	6
647481	6
4484118	6
2243514	6
4404951	6
4444261	6
2490721	6
3838742	6
4429305	6
4415287	6
4062084	6
4404950	6
4392332	6
2503169	6
4376042	6
4333850	6
1747202	6
4420816	6
4233156	6
4232003	6
3428185	6
2266457	6
4375438	6
4344694	6
4397437	6
2979571	6
4104791	6
3379963	6
2981472	6
2246913	6
4045698	6
1747213	6
4351376	6
3739206	6
2202746	6
1833119	6
1833132	6
4030166	6
3409152	6
4324872	6
4375087	6
4331359	6
2657422	6
4335295	6
3056283	6
4352638	6
3061245	6
4391320	6
4233160	6
3428180	6
4419579	6
4375439	6
4356598	6
4263463	6
4457115	6
1542318	6
2875758	6
3841100	6
4389899	6
3860163	6
2867962	6
4352641	6
4387237	6
2046748	6
1875582	6
3424187	6
1530351	6
1508373	6
4030170	6
2320101	6
4458624	6
2272200	6
4104311	6
2425714	6
2425710	6
3388921	6
3273738	6
3198814	6
4389893	6
2572739	6
4328125	6
3924664	6
4276556	6
1506816	6
4459709	6
4391325	6
4391327	6
4351382	6
4422725	6
3428179	6
2057674	6
2657427	6
2657421	6
4333098	6
4333102	6
4387744	6
4375444	6
2449892	6
1514669	6
3047224	6
1636499	6
2488226	6
4386961	6
3408508	6
4331284	6
4331277	6
4029511	6
2343707	6
3793357	6
4457114	6
4010112	6
1562257	6
4399888	6
3756381	6
4478896	6
3421263	6
1720894	6
2806311	6
4446808	6
1504578	6
4391319	6
4351383	6
2487140	6
4445475	6
2025876	6
4467601	6
3428182	6
1751743	6
3409148	6
4375086	6
4359796	6
3047227	6
4452712	6
4438089	6
3408512	6
2616315	6
1682138	6
2929074	6
4399886	6
2109409	6
4368664	6
3350457	6
2894864	6
4338705	6
1669684	6
4332027	6
3327892	6
4001258	6
4333730	6
2541000	6
4451684	6
2673401	6
2266453	6
4333104	6
4404952	6
1514668	6
4326674	6
4403690	6
4473920	6
4473926	6
4465906	6
4405362	6
4396702	6
4331278	6
3050326	6
4385549	6
4418511	6
4010113	6
4457118	6
1705132	6
4363155	6
2784207	6
2887857	6
3756386	6
4467304	6
1913668	6
3492241	6
4456551	6
2150841	6
4334710	6
4399675	6
4419573	6
2617330	6
3895754	6
3047225	6
2182670	6
4242689	6
2158045	6
3162654	6
2260970	6
2439277	6
4331280	6
4029509	6
4232541	6
2929075	6
4376208	6
1682136	6
4331717	6
3388916	6
3840012	6
2503487	6
1906141	6
4402511	6
3872922	6
3890264	6
4031166	6
2657429	6
4344688	6
2935329	6
4465912	6
1636498	6
4368666	6
4452710	6
4354055	6
4476986	6
4029513	6
3165013	6
4334024	6
3427485	6
4048867	6
4471645	6
1682127	6
4331716	6
2369024	6
4372147	6
3259736	6
4451070	6
4338706	6
4471856	6
1807214	6
3619124	6
4333100	6
3817141	6
3817143	6
4476114	6
3538339	6
4452711	6
4452716	6
4242685	6
3739204	6
4386075	6
2656768	6
1682134	6
2929079	6
4399885	6
4402985	6
4402987	6
3872923	6
2806673	6
2784201	6
2202740	6
2202747	6
2202744	6
1624232	6
3350458	6
1622427	6
3805721	6
3449941	6
4412117	6
3643015	6
4459704	6
4350829	6
4333103	6
4404956	6
2272197	6
2868345	6
2182668	6
3162651	6
4400945	6
4376203	6
4471650	6
2467914	6
4418514	6
3273740	6
2784203	6
3756382	6
2202749	6
4361530	6
4421891	6
3546582	6
2981470	6
4108330	6
4242682	6
4399882	6
2784210	6
2680240	6
3799329	6
3047226	6
4242678	6
3739201	6
4476991	6
3093248	6
3162650	6
4213624	6
4347776	6
2412097	6
4368665	6
3141585	6
4405366	6
2035815	6
4421129	6
1877679	6
4350379	6
4477664	6
4466612	6
4008674	6
1641735	6
3067642	6
4380100	6
4397438	6
1636500	6
4452709	6
3662666	6
4233161	6
1729111	6
1729114	6
4359801	6
4358495	6
1636495	6
2488219	6
2438466	6
3878490	6
1507586	6
4331275	6
1650735	6
3774474	6
3259739	6
4357953	6
1772416	6
4330871	6
3759409	6
3443090	6
4479192	6
1813500	6
1508374	6
1867160	6
1867161	6
4414780	6
4400557	6
4213626	6
1507589	6
1877316	6
4376205	6
4471646	6
3242517	6
2502527	6
3350451	6
1622425	6
2279749	6
4406044	6
4447076	6
2570912	6
3053636	6
4420811	6
1877672	6
3799330	6
2868343	6
2182665	6
4443777	6
3408515	6
4232547	6
4232546	6
1877322	6
3427483	6
3990943	6
1913670	6
3802976	6
4355054	6
4416642	6
4233162	6
1877674	6
1508379	6
4350830	6
2657428	6
4333097	6
2868346	6
2876963	6
4386959	6
4443773	6
3408511	6
2656775	6
3774484	6
3369883	6
3388912	6
2415283	6
4456552	6
4473258	6
2065519	6
2141315	6
1747207	6
1729116	6
4481469	6
4434665	6
4331279	6
3774480	6
2381870	6
1682128	6
1682131	6
1695081	6
3321275	6
4435729	6
4344697	6
1729112	6
1867163	6
1623263	6
3911519	6
3388913	6
4010110	6
3840007	6
3756379	6
3350452	6
4355052	6
4048875	6
3990949	6
1705123	6
2063224	6
4478564	6
3369879	6
4370129	6
4326122	6
3723564	6
4347168	6
2950916	6
1968855	6
3408517	6
3259738	6
4328538	6
4326123	6
3073280	6
1508375	6
3408516	6
1830703	6
2589274	6
4232549	6
2027251	6
4359773	6
3758380	6
4329833	6
4420814	6
2314395	6
4451865	6
4484315	6
4441617	6
4358545	6
2944933	6
4390336	6
4372578	6
3746640	6
347203	6
4420915	6
4328446	6
4343627	6
169637	6
166448	6
167893	6
4465765	6
162602	6
167437	6
3138949	6
4419547	6
163756	6
166602	6
4354411	6
164738	6
1961204	6
3975985	6
3975984	6
1663902	6
4181450	6
4438073	6
4406749	6
3843892	6
3975989	6
3975988	6
4396809	6
165484	6
4466492	6
4334521	6
4445781	6
170676	6
3975991	6
2600158	6
4415001	6
3410726	6
4389934	6
166098	6
1779766	6
3260987	6
1663907	6
1997607	6
3260983	6
3706018	6
2728955	6
3806676	6
4377093	6
2301849	6
4160584	6
4160577	6
2737922	6
4453258	6
3186083	6
3762543	6
4442101	6
4429713	6
2923490	6
4397880	6
3260985	6
4024313	6
1961203	6
4397883	6
4438074	6
3593294	6
3652930	6
3440970	6
2301848	6
3413008	6
3966143	6
4325825	6
168843	6
166375	6
3788234	6
3788237	6
4109771	6
3234909	6
2321979	6
2280816	6
4446552	6
4414996	6
4383339	6
4383338	6
4328794	6
4343718	6
4445782	6
167183	6
3617058	6
4403078	6
4429794	6
4062314	6
2498918	6
4475602	6
3678356	6
3678351	6
4442346	6
4310867	6
2894724	6
4472921	6
1758082	6
2239452	6
4466494	6
4377088	6
4335428	6
4344187	6
4160583	6
4373483	6
2423758	6
3168888	6
4477772	6
1835603	6
3599150	6
3440977	6
3843890	6
4354408	6
3271732	6
4361660	6
4361873	6
3623063	6
3593299	6
3672247	6
1556753	6
3599151	6
2983938	6
4160579	6
3797687	6
4360783	6
4360780	6
4445073	6
4062308	6
4062313	6
4377094	6
3755599	6
2301847	6
3659812	6
4328795	6
2162356	6
4448512	6
3678357	6
1986432	6
3788232	6
2923485	6
4024315	6
3642892	6
3825055	6
1772803	6
4368596	6
3410735	6
4343630	6
4361659	6
171830	6
2239457	6
3806675	6
3791647	6
1786322	6
3659811	6
2800180	6
4306806	6
2728953	6
2287428	6
1541903	6
3593292	6
4062315	6
4473764	6
2724219	6
2829474	6
3492785	6
2923489	6
2301856	6
4359035	6
4335430	6
166806	6
163692	6
1546790	6
846723	6
844023	6
455190	6
493551	6
4467897	6
1609157	6
1691138	6
3062670	6
3507749	6
3953568	6
963498	6
1065363	6
426523	6
425180	6
127372	6
123941	6
126857	6
123329	6
121310	6
122967	6
125937	6
118932	6
119922	6
125010	6
120099	6
123226	6
119065	6
125905	6
115931	6
118559	6
126240	6
126523	6
126901	6
115806	6
120658	6
117168	6
120330	6
125196	6
123435	6
122752	6
119300	6
116957	6
116117	6
120937	6
126629	6
121891	6
125773	6
117467	6
127025	6
125048	6
124070	6
119616	6
116998	6
125039	6
127418	6
127316	6
4454658	6
847023	6
169444	6
1918384	6
4340520	6
4480970	6
1083163	6
4464370	6
2422766	6
4380167	6
3806683	6
4462587	6
3989936	6
4390276	6
3991176	6
3949318	6
2065522	6
4475245	6
52643	6
4465910	6
4307176	6
4471647	6
4371597	6
4474593	6
2280812	6
3554082	6
343197	6
4220093	6
2922551	6
4350028	6
2677239	6
4331282	6
4352637	6
3679373	6
1514673	6
4350030	6
2109415	6
3244750	6
1877682	6
4436098	6
4468584	6
4432019	6
1530350	6
1773635	6
4373884	6
4402695	6
2813405	6
1682446	6
3729418	6
4402509	6
2304009	6
2751302	6
4472973	6
4404492	6
4326121	6
4453769	6
1694326	6
4386964	6
